uniprot_id	disopred3perc	iupredperc	abundance	uniprot_symbols	entrez_id	is_HI	oncogene	ps_high_conf	drlps_drivers	dr_all_phase_sep	drpls_clients
Q8IWZ8	46.97	62.32	5.95	SUGP1 SF4	NA	NA	NA	NA	NA	NA	NA
Q8IX01	58.04	45.74	NA	NA	NA	NA	NA	NA	NA	1	1
Q8IX03	49.59	32.88	1.11	WWC1 KIAA0869	NA	NA	NA	NA	NA	NA	NA
Q8IX04	2.12	0.63	1.73	UEVLD UEV3	NA	NA	NA	NA	NA	NA	NA
Q8IX05	21.12	0	0.194	CD302 CLEC13A DCL1 KIAA0022	NA	NA	NA	NA	NA	NA	NA
Q8IX06	38.81	25.48	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IX07	83.3	67.69	1.59	ZFPM1 FOG1 ZFN89A	NA	NA	NA	NA	NA	NA	NA
Q8IX12	65.47	49.47	41.2	CCAR1 CARP1 DIS	NA	NA	NA	NA	NA	1	1
Q8IX15	68.54	65.81	0.711	HOMEZ KIAA1443	NA	NA	NA	NA	NA	NA	NA
Q8IX18	14.76	13.73	1.27	DHX40 DDX40 ARG147	NA	NA	NA	NA	NA	NA	NA
Q8IX19	20.85	14.97	0.383	MCEMP1 C19orf59	NA	NA	NA	NA	NA	NA	NA
Q8IX21	64.96	59.07	0.1	SLF2 C10orf6 FAM178A	NA	NA	NA	NA	NA	NA	NA
Q8IX29	39.72	38.69	0.053	FBXO16 FBX16	NA	NA	NA	NA	NA	NA	NA
Q8IX30	3.92	6.44	0.375	SCUBE3 CEGF3	NA	NA	NA	NA	NA	NA	NA
Q8IX90	41.01	33	2.04	SKA3 C13orf3 RAMA1	NA	NA	NA	NA	NA	NA	NA
Q8IX94	41.18	48.39	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IX95	13.92	19.62	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IXA5	32.55	0	0.139	SPACA3 LYC3 LYZL3 SLLP1 SPRASA UNQ424/PRO862	NA	NA	NA	NA	NA	NA	NA
Q8IXB1	5.92	1.13	10.1	DNAJC10 ERDJ5 UNQ495/PRO1012	NA	NA	NA	NA	NA	NA	NA
Q8IXB3	54.8	25.98	5.59	TRARG1 IFITMD3 LOST1 TUSC5	NA	NA	NA	NA	NA	NA	NA
Q8IXE1	1.62	0	0	OR4N5	NA	NA	NA	NA	NA	NA	NA
Q8IXF0	68.91	47.9	1.17	NPAS3 BHLHE12 MOP6 PASD6	NA	NA	NA	NA	NA	NA	NA
Q8IXF9	22.37	11.86	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IXH6	55.9	75.45	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IXH7	6.77	5.25	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IXH8	17.48	24.53	0.115	CDH26	NA	NA	NA	NA	NA	NA	NA
Q8IXI1	3.07	6.31	28.7	RHOT2 ARHT2 C16orf39	NA	NA	NA	NA	NA	1	1
Q8IXI2	2.75	3.07	6.14	RHOT1 ARHT1	NA	NA	NA	NA	NA	1	1
Q8IXJ6	19.28	19.28	10.5	SIRT2 SIR2L SIR2L2	NA	NA	NA	NA	NA	1	1
Q8IXJ9	89.22	76.05	0.166	ASXL1 KIAA0978	171023	1	0	NA	NA	NA	NA
Q8IXK0	91.84	67.13	2.64	PHC2 EDR2 PH2	NA	NA	NA	NA	NA	1	1
Q8IXK2	9.81	6.88	1.4	GALNT12	79695	1	NA	NA	NA	NA	NA
Q8IXL6	25.85	25.17	3.57	FAM20C DMP4	56975	0	NA	NA	NA	NA	NA
Q8IXL7	32.29	14.58	3.31	MSRB3 UNQ1965/PRO4487	253827	0	NA	NA	NA	NA	NA
Q8IXL9	0.6	0	0.629	IQCF2	NA	NA	NA	NA	NA	NA	NA
Q8IXM2	30.81	58.72	13.8	BAP18 C17orf49	NA	NA	NA	NA	NA	NA	NA
Q8IXM3	12.4	5.83	24.1	MRPL41 BMRP MRPL27 RPML27 PIG3	NA	NA	NA	NA	NA	NA	NA
Q8IXM6	9.54	0	12.5	NRM NRM29 UNQ555/PRO1112	NA	NA	NA	NA	NA	NA	NA
Q8IXM7	11.31	23.72	1.3	ODF3L1	NA	NA	NA	NA	NA	NA	NA
Q8IXN7	16.87	15.34	0.324	RIMKLA FAM80A	NA	NA	NA	NA	NA	NA	NA
Q8IXP5	33.05	44.91	0.207	C11orf53	NA	NA	NA	NA	NA	NA	NA
Q8IXQ3	68.04	92.26	4.05	C9orf40	NA	NA	NA	NA	NA	NA	NA
Q8IXQ4	57.35	98.52	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IXQ5	4.43	2.9	0.946	KLHL7	NA	NA	NA	NA	NA	NA	NA
Q8IXQ6	9.48	2.22	34.3	PARP9 BAL BAL1	NA	NA	NA	NA	NA	NA	NA
Q8IXQ8	45.07	17.8	0	PDZD9 C16orf65	NA	NA	NA	NA	NA	NA	NA
Q8IXQ9	11.06	0	0.251	ETFBKMT C12orf72 METTL20	NA	NA	NA	NA	NA	NA	NA
Q8IXR5	32.88	14.02	0.047	FAM178B HSPC234	NA	NA	NA	NA	NA	NA	NA
Q8IXR9	31.35	14.63	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IXS0	56.49	35.43	0.014	FAM217A C6orf146	NA	NA	NA	NA	NA	NA	NA
Q8IXS2	11.36	5.78	0.029	CCDC65 DRC2	NA	NA	NA	NA	NA	NA	NA
Q8IXS6	85.22	60.68	1.73	PALM2	NA	NA	NA	NA	NA	NA	NA
Q8IXS8	39.24	35.47	0.524	FAM126B	NA	NA	NA	NA	NA	NA	NA
Q8IXT1	61.22	17.13	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IXT2	79.56	68.11	0.225	DMRTC2	NA	NA	NA	NA	NA	NA	NA
Q8IXT5	52.14	43.05	9.7	RBM12B	NA	NA	NA	NA	NA	1	1
Q8IXU6	17.11	1.6	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IXV7	1.12	0.84	0.94	KLHDC8B FP17659	NA	NA	NA	NA	NA	NA	NA
Q8IXW0	48.26	60.41	0.003	LMNTD2 C11orf35	NA	NA	NA	NA	NA	NA	NA
Q8IXW5	44.77	28.75	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IXX5	20.47	18.61	0.237	TMEM183A C1orf37	NA	NA	NA	NA	NA	NA	NA
Q8IXY8	5.78	7.71	0.167	PPIL6	NA	NA	NA	NA	NA	NA	NA
Q8IXZ2	78.79	72.04	0.118	ZC3H3 KIAA0150 SMICL ZC3HDC3	NA	NA	NA	NA	NA	NA	NA
Q8IXZ3	83.26	33.87	1.71	SP8	NA	NA	NA	NA	NA	NA	NA
Q8IY17	27.96	18.66	7.25	PNPLA6 NTE	NA	NA	NA	NA	NA	1	NA
Q8IY18	7.35	13.07	6.99	SMC5 KIAA0594 SMC5L1	NA	NA	NA	NA	NA	NA	NA
Q8IY21	19.15	2.86	8.2	DDX60	NA	NA	NA	NA	NA	NA	NA
Q8IY22	8.79	6.08	10.1	CMIP KIAA1694 TCMIP	NA	NA	NA	NA	NA	NA	NA
Q8IY26	31.52	22.37	0.86	PLPP6 PPAPDC2	NA	NA	NA	NA	NA	NA	NA
Q8IY31	3.03	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IY33	70.35	65.7	1.97	MICALL2 JRAB	NA	NA	NA	NA	NA	NA	NA
Q8IY34	12.22	3.95	0.39	SLC15A3 OCTP PHT2 PTR3	NA	NA	NA	NA	NA	NA	NA
Q8IY37	29.9	29.64	10.6	DHX37 DDX37 KIAA1517	NA	NA	NA	NA	NA	1	1
Q8IY42	38.85	85.03	0.005	C4orf19	NA	NA	NA	NA	NA	NA	NA
Q8IY45	0.77	0	0.125	AMN1	NA	NA	NA	NA	NA	NA	NA
Q8IY47	4.33	0.96	0.424	KBTBD2 BKLHD1 KIAA1489 CGI-73	NA	NA	NA	NA	NA	NA	NA
Q8IY49	3.33	0	0	MMD2 PAQR10	NA	NA	NA	NA	NA	NA	NA
Q8IY50	20.66	7.36	0.133	SLC35F3	NA	NA	NA	NA	NA	NA	NA
Q8IY51	13.67	11.13	0.424	TIGD4	NA	NA	NA	NA	NA	NA	NA
Q8IY57	66.66	85.55	NA	NA	NA	NA	NA	NA	NA	1	1
Q8IY63	74.58	71.33	0.754	AMOTL1	NA	NA	NA	NA	NA	NA	NA
Q8IY67	50.49	44.22	58.9	RAVER1 KIAA1978	NA	NA	NA	NA	NA	NA	NA
Q8IY81	46.87	47.93	34.1	FTSJ3 SB92	NA	NA	NA	NA	NA	1	1
Q8IY82	17.84	11.21	0.06	DRC7 C16orf50 CCDC135	NA	NA	NA	NA	NA	NA	NA
Q8IY84	19.26	20.64	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IY85	32.47	8.94	0.043	EFCAB13 C17orf57	124989	0	NA	NA	NA	NA	NA
Q8IY92	84.02	78.13	0.481	SLX4 BTBD12 KIAA1784 KIAA1987	NA	NA	NA	NA	NA	NA	NA
Q8IY95	14.02	0.36	2.92	TMEM192	NA	NA	NA	NA	NA	NA	NA
Q8IYA2	64.43	50.04	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IYA6	76.77	65.63	0.563	CKAP2L	NA	NA	NA	NA	NA	NA	NA
Q8IYA7	48.86	61.36	0.493	MKX C10orf48 IRXL1	NA	NA	NA	NA	NA	NA	NA
Q8IYA8	51.85	32.49	NA	NA	NA	NA	NA	NA	NA	1	1
Q8IYB0	32.14	70.4	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IYB1	8.96	8.55	0.659	MB21D2 C3orf59	NA	NA	NA	NA	NA	NA	NA
Q8IYB3	83.51	85.73	85	SRRM1 SRM160	NA	NA	NA	NA	NA	NA	NA
Q8IYB4	32.74	39.13	0.368	PEX5L PEX5R PXR2	NA	NA	NA	NA	NA	NA	NA
Q8IYB5	73.44	62.52	11.4	SMAP1	NA	NA	NA	NA	NA	NA	NA
Q8IYB7	15.25	18.98	5.92	DIS3L2 FAM6A	129563	1	NA	NA	NA	1	1
Q8IYB8	18.57	12.59	16.4	SUPV3L1 SUV3	NA	NA	NA	NA	NA	1	1
Q8IYB9	5.7	4.47	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IYD1	35.19	33.28	19.1	GSPT2 ERF3B	NA	NA	NA	NA	NA	1	1
Q8IYD2	0.85	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IYD8	62.54	24.31	0.178	FANCM KIAA1596	NA	NA	NA	NA	NA	NA	NA
Q8IYD9	33.87	34.67	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IYE0	8.79	11.62	0.704	CCDC146 KIAA1505	NA	NA	NA	NA	NA	NA	NA
Q8IYE1	42.93	52.58	0.011	CCDC13	NA	NA	NA	NA	NA	NA	NA
Q8IYF1	71.31	85.12	0.288	ELOA2 TCEB3B TCEB3L	NA	NA	NA	NA	NA	1	1
Q8IYF3	6.7	0.63	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IYG6	47.78	60.51	0	LRRC56	NA	NA	NA	NA	NA	NA	NA
Q8IYH5	71.09	56.25	1.35	ZZZ3	NA	NA	NA	NA	NA	NA	NA
Q8IYI0	15.12	28.78	0	SHLD1 C20orf196 RINN3	NA	NA	NA	NA	NA	NA	NA
Q8IYI6	17.1	18.06	NA	NA	NA	NA	NA	NA	NA	1	1
Q8IYI8	7.89	14.45	0.028	ZNF440	NA	NA	NA	NA	NA	NA	NA
Q8IYJ0	54.6	65.95	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IYJ1	4.88	5.96	0.99	CPNE9	NA	NA	NA	NA	NA	NA	NA
Q8IYJ2	30.49	30.3	0.039	C10orf67 LINC01552	NA	NA	NA	NA	NA	NA	NA
Q8IYJ3	38.43	47.86	1.91	SYTL1 SLP1 SB146	NA	NA	NA	NA	NA	NA	NA
Q8IYK2	6.21	32.66	0.025	CCDC105	NA	NA	NA	NA	NA	NA	NA
Q8IYK4	11.82	7.34	0.308	COLGALT2 C1orf17 GLT25D2 KIAA0584	NA	NA	NA	NA	NA	NA	NA
Q8IYK8	41.17	52.94	0.38	REM2	NA	NA	NA	NA	NA	NA	NA
Q8IYL2	23.51	19.94	0.093	TRMT44 C4orf23 METTL19	NA	NA	NA	NA	NA	NA	NA
Q8IYL3	77.36	76.54	3.07	C1orf174	NA	NA	NA	NA	NA	NA	NA
Q8IYL9	9.79	0	0.492	GPR65 TDAG8	NA	NA	NA	NA	NA	NA	NA
Q8IYM0	49.27	35.38	0.017	FAM186B C12orf25	NA	NA	NA	NA	NA	NA	NA
Q8IYM1	21.22	9.49	0.115	SEPTIN12 SEPT12	NA	NA	NA	NA	NA	1	1
Q8IYM2	6.74	0.51	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IYM9	5.22	0.6	3.53	TRIM22 RNF94 STAF50	NA	NA	NA	NA	NA	1	1
Q8IYN0	6.64	1.47	0.134	ZNF100	NA	NA	NA	NA	NA	NA	NA
Q8IYN2	42.73	97.43	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IYN6	59.14	62.19	2.05	UBALD2 FAM100B	NA	NA	NA	NA	NA	NA	NA
Q8IYP2	5.8	0	0.349	PRSS58 TRY1 TRYX3 UNQ2540/PRO6090	NA	NA	NA	NA	NA	NA	NA
Q8IYP9	15.64	9.29	0.026	ZDHHC23	NA	NA	NA	NA	NA	NA	NA
Q8IYQ7	5.51	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IYR0	2.89	9.48	0.256	CFAP206 C6orf165	NA	NA	NA	NA	NA	NA	NA
Q8IYR2	6.21	3.23	0.282	SMYD4 KIAA1936	NA	NA	NA	NA	NA	NA	NA
Q8IYR6	11.05	7.1	0.706	TMEFF1 C9orf2	NA	NA	NA	NA	NA	NA	NA
Q8IYS0	44.1	18.58	0.388	GRAMD1C UNQ2543/PRO6095	NA	NA	NA	NA	NA	NA	NA
Q8IYS1	5.5	8.25	5.43	PM20D2 ACY1L2	NA	NA	NA	NA	NA	NA	NA
Q8IYS2	11.67	5.04	13.6	KIAA2013	NA	NA	NA	NA	NA	NA	NA
Q8IYS4	58.46	93.46	0.324	DNAAF8 C16orf71 DAAP1	NA	NA	NA	NA	NA	NA	NA
Q8IYS5	21.27	21.63	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IYS8	29.06	71.51	0.026	BOD1L2 BOD1P FAM44C	NA	NA	NA	NA	NA	NA	NA
Q8IYT1	63.97	48.98	0.158	FAM71A	NA	NA	NA	NA	NA	NA	NA
Q8IYT2	3.89	0	0.301	CMTR2 AFT FTSJD1	NA	NA	NA	NA	NA	1	1
Q8IYT3	12.02	27.55	0.016	CCDC170 C6orf97	NA	NA	NA	NA	NA	NA	NA
Q8IYT4	24.16	18.58	1.08	KATNAL2	83473	1	NA	NA	NA	NA	NA
Q8IYT8	56.37	39.76	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IYU2	19.36	6.05	0.231	HACE1 KIAA1320	NA	NA	NA	NA	NA	NA	NA
Q8IYU4	56.21	41.05	0.131	UBQLNL	NA	NA	NA	NA	NA	NA	NA
Q8IYU8	13.59	0	4.94	MICU2 EFHA1	NA	NA	NA	NA	NA	NA	NA
Q8IYV9	20.28	11.71	0.338	IZUMO1	NA	NA	NA	NA	NA	NA	NA
Q8IYW2	31.45	11.74	0.084	CFAP46 C10orf123 C10orf124 C10orf92 C10orf93 TTC40	NA	NA	NA	NA	NA	NA	NA
Q8IYW4	75.12	17.29	0.728	ENTHD1	NA	NA	NA	NA	NA	NA	NA
Q8IYW5	59.89	70.4	1.07	RNF168	165918	0	NA	NA	NA	1	NA
Q8IYX0	4.86	2.67	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IYX1	6.25	0.29	0.051	TBC1D21	NA	NA	NA	NA	NA	NA	NA
Q8IYX3	39.41	47.96	0.001	CCDC116	NA	NA	NA	NA	NA	1	1
Q8IYX4	15.01	3.68	0.618	DND1 RBMS4	NA	NA	NA	NA	NA	NA	NA
Q8IYX7	6.75	27	0.009	SAXO1 C9orf138 FAM154A	NA	NA	NA	NA	NA	NA	NA
Q8IYX8	44.13	30.43	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IYY4	62.58	51.89	0.271	DZIP1L	NA	NA	NA	NA	NA	NA	NA
Q8IZ02	11.42	9.91	0.197	LRRC34	NA	NA	NA	NA	NA	NA	NA
Q8IZ07	20.5	10.33	8.96	ANKRD13A ANKRD13	NA	NA	NA	NA	NA	NA	NA
Q8IZ08	30.16	14.97	0.918	GPR135	NA	NA	NA	NA	NA	NA	NA
Q8IZ13	1.34	3.53	0.193	ZBED8 Buster3 C5orf54	NA	NA	NA	NA	NA	NA	NA
Q8IZ16	22.81	18.44	0.088	C7orf61	NA	NA	NA	NA	NA	NA	NA
Q8IZ20	18.89	28.81	0.03	ZNF683	NA	NA	NA	NA	NA	NA	NA
Q8IZ21	75.49	90.17	6.84	PHACTR4 PRO2963	NA	NA	NA	NA	NA	NA	NA
Q8IZ26	17.85	24.64	0.057	ZNF34 KOX32	NA	NA	NA	NA	NA	NA	NA
Q8IZ40	64.43	61.75	1.23	RCOR2	NA	NA	NA	NA	NA	NA	NA
Q8IZ41	42.7	27.29	1.15	RASEF RAB45	NA	NA	NA	NA	NA	NA	NA
Q8IZ52	8.77	14.96	1.01	CHPF CSS2 UNQ651/PRO1281	NA	NA	NA	NA	NA	NA	NA
Q8IZ57	25.12	2.05	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IZ63	67.77	61.84	0.063	PRR22	NA	NA	NA	NA	NA	NA	NA
Q8IZ69	15.84	18.55	4.71	TRMT2A HTF9C	NA	NA	NA	NA	NA	NA	NA
Q8IZ73	27.52	30.82	3.1	RPUSD2 C15orf19	NA	NA	NA	NA	NA	NA	NA
Q8IZ81	0	0	8.38	ELMOD2	NA	NA	NA	NA	NA	NA	NA
Q8IZ83	0.87	6.23	55.5	ALDH16A1	NA	NA	NA	NA	NA	1	1
Q8IZ96	29.58	16.56	0.46	CMTM1 CKLFSF1	NA	NA	NA	NA	NA	NA	NA
Q8IZA0	22.11	29.83	6.46	KIAA0319L AAVR KIAA1837 PP791	NA	NA	NA	NA	NA	NA	NA
Q8IZA3	79.76	89.3	0.053	H1-8 H1FOO H1OO OSH1	NA	NA	NA	NA	NA	NA	NA
Q8IZC4	43.67	20.19	0.16	RTKN2 PLEKHK1	NA	NA	NA	NA	NA	NA	NA
Q8IZC6	78.11	74.19	3.34	COL27A1 KIAA1870	NA	NA	NA	NA	NA	NA	NA
Q8IZC7	14.44	10.32	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IZD0	76.73	92.08	1.61	SAMD14	NA	NA	NA	NA	NA	NA	NA
Q8IZD2	86.43	78.57	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IZD4	74.39	54.94	1.95	DCP1B	NA	NA	NA	NA	NA	1	1
Q8IZD6	12.24	3.65	0.221	SLC22A15 FLIPT1 UNQ9429/PRO34686	NA	NA	NA	NA	NA	NA	NA
Q8IZD9	25.32	17.78	0.133	DOCK3 KIAA0299 MOCA	NA	NA	NA	NA	NA	1	1
Q8IZE3	38.54	24.93	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IZF0	23.64	11.62	0.206	"NALCN VGCNL1"	NA	NA	NA	NA	NA	NA	NA
Q8IZF2	10.99	0.66	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IZF3	6.47	3.74	0.413	ADGRF4 GPR115 PGR18	NA	NA	NA	NA	NA	NA	NA
Q8IZF4	13.82	2.08	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IZF5	12.51	5.93	0.361	ADGRF3 GPR113 PGR23 UNQ9196/PRO34000	NA	NA	NA	NA	NA	NA	NA
Q8IZF6	73.6	28.44	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IZF7	4.23	0	0.038	ADGRF2 GPR111 PGR20	NA	NA	NA	NA	NA	NA	NA
Q8IZH2	32	23.91	5.96	XRN1 SEP1	NA	NA	NA	NA	NA	1	1
Q8IZI9	18.36	3.57	0.136	IFNL3 IL28B IL28C ZCYTO22	NA	NA	NA	NA	NA	NA	NA
Q8IZJ0	19.5	0	0.01	IFNL2 IL28A ZCYTO20	NA	NA	NA	NA	NA	NA	NA
Q8IZJ1	20.84	4.12	0.847	UNC5B P53RDL1 UNC5H2 UNQ1883/PRO4326	NA	NA	NA	NA	NA	NA	NA
Q8IZJ3	26.36	11.88	0.161	CPAMD8 KIAA1283	NA	NA	NA	NA	NA	NA	NA
Q8IZJ4	20.93	31.28	0.019	RGL4 RGR	NA	NA	NA	NA	NA	NA	NA
Q8IZJ6	14.78	5.21	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IZK6	7.77	0	0.193	MCOLN2	NA	NA	NA	NA	NA	NA	NA
Q8IZL2	95.76	98.01	NA	NA	84441	NA	1	NA	NA	NA	NA
Q8IZL8	51.23	49.38	33.8	PELP1 HMX3 MNAR	NA	NA	NA	NA	NA	1	1
Q8IZL9	7.8	7.51	1.04	CDK20 CCRK CDCH	NA	NA	NA	NA	NA	NA	NA
Q8IZM0	9.87	7.4	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IZM8	57.65	42.16	0.084	ZNF654	NA	NA	NA	NA	NA	NA	NA
Q8IZM9	13.81	0	0.221	SLC38A6 NAT1 SNAT6	NA	NA	NA	NA	NA	NA	NA
Q8IZN3	41.39	28.07	0.369	ZDHHC14	NA	NA	NA	NA	NA	NA	NA
Q8IZN7	11.42	0	0	DEFB107A DEFB107 DEFB7; DEFB107B	NA	NA	NA	NA	NA	NA	NA
Q8IZP0	60.03	62	52.2	ABI1 SSH3BP1	10006	NA	0	NA	NA	1	1
Q8IZP1	36.24	37.15	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IZP2	21.25	57.08	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IZP6	42.85	46.89	0.132	RNF113B RNF161 ZNF183L1	NA	NA	NA	NA	NA	NA	NA
Q8IZP7	23.99	28.87	0.139	HS6ST3	NA	NA	NA	NA	NA	NA	NA
Q8IZP9	28.51	16.51	0.823	ADGRG2 GPR64 HE6 TM7LN2	NA	NA	NA	NA	NA	NA	NA
Q8IZQ1	35.28	9.27	0.244	WDFY3 KIAA0993	NA	NA	NA	NA	NA	NA	NA
Q8IZQ5	25.4	56.55	13.2	SELENOH C11orf31 SELH	NA	NA	NA	NA	NA	NA	NA
Q8IZQ8	96.8	74.41	0.36	MYOCD MYCD	NA	NA	NA	NA	NA	NA	NA
Q8IZR5	26.06	2.99	1.27	CMTM4 CKLFSF4	NA	NA	NA	NA	NA	NA	NA
Q8IZS5	17.74	74.02	0	OFCC1 MRDS1	NA	NA	NA	NA	NA	NA	NA
Q8IZS6	32.32	18.18	0.201	DYNLT2 TCTE3 TCTEX1D3	NA	NA	NA	NA	NA	NA	NA
Q8IZS7	10.17	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IZS8	6.5	0.73	0.047	CACNA2D3	NA	NA	NA	NA	NA	NA	NA
Q8IZT6	20.64	7.01	1.32	ASPM MCPH5	259266	0	NA	NA	NA	1	1
Q8IZT8	23.12	0.57	0.055	HS3ST5 3OST5 HS3OST5	NA	NA	NA	NA	NA	NA	NA
Q8IZT9	32.53	68.67	0.017	FAM9C	NA	NA	NA	NA	NA	NA	NA
Q8IZU0	27.95	60.21	0.059	FAM9B	NA	NA	NA	NA	NA	1	1
Q8IZU1	46.08	85.84	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IZU2	2.42	2.26	0.033	WDR17	NA	NA	NA	NA	NA	NA	NA
Q8IZU3	26.69	25.84	NA	NA	NA	NA	NA	NA	NA	1	1
Q8IZU8	9.24	1.56	0.086	DSEL C18orf4 NCAG1	NA	NA	NA	NA	NA	NA	NA
Q8IZU9	24.55	14.65	0.024	KIRREL3 KIAA1867 NEPH2 UNQ5923/PRO4502/PRO19814	NA	NA	NA	NA	NA	NA	NA
Q8IZV2	17.91	1.15	0.136	CMTM8 CKLFSF8	NA	NA	NA	NA	NA	NA	NA
Q8IZV5	9.97	1.75	1.62	RDH10 SDR16C4 UNQ9375/PRO34191	NA	NA	NA	NA	NA	NA	NA
Q8IZW8	60.69	51.6	0.675	TNS4 CTEN PP14434	NA	NA	NA	NA	NA	NA	NA
Q8IZX4	71.41	35.32	0.148	TAF1L	NA	NA	NA	NA	NA	NA	NA
Q8IZY2	17.1	11.13	0.031	ABCA7	NA	NA	NA	NA	NA	NA	NA
Q8IZY5	1.85	0	0.033	BLID BRCC2	NA	NA	NA	NA	NA	NA	NA
Q8J025	12.84	6.42	0.127	APCDD1 DRAPC1 FP7019	NA	NA	NA	NA	NA	NA	NA
Q8MH63	21.66	7.22	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8N0S2	31.33	43.58	0.513	SYCE1 C10orf94	NA	NA	NA	NA	NA	NA	NA
Q8N0S6	16.56	4.65	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8N0T1	8	58	NA	NA	NA	NA	NA	NA	NA	1	1
Q8N0U2	22.38	31.42	0.392	TMEM61	NA	NA	NA	NA	NA	NA	NA
Q8N0U4	14.79	5.86	0.455	FAM185A	NA	NA	NA	NA	NA	NA	NA
Q8N0U6	6.77	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8N0U7	41.02	43.77	0.165	C1orf87	NA	NA	NA	NA	NA	NA	NA
Q8N0U8	19.88	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8N0V1	1.45	18.97	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8N0V3	32.65	31.19	1.01	RBFA C18orf22	NA	NA	NA	NA	NA	NA	NA
Q8N0V4	5.13	0	0.042	LGI2 KIAA1916 LGIL2	NA	NA	NA	NA	NA	NA	NA
Q8N0V5	8.45	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8N0W3	2.3	0.18	1.91	FCSK FUK	NA	NA	NA	NA	NA	NA	NA
Q8N0W4	30.88	20.83	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8N0W5	19.16	5.22	0.116	IQCK	NA	NA	NA	NA	NA	NA	NA
Q8N0W7	29.8	23.13	0.445	FMR1NB	NA	NA	NA	NA	NA	NA	NA
Q8N0X2	14.26	19.49	0.149	SPAG16 PF20	NA	NA	NA	NA	NA	NA	NA
Q8N0X4	11.76	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8N0X7	38.43	44.74	NA	NA	NA	NA	NA	NA	NA	1	NA
Q8N0Y2	25.07	58.1	0.362	ZNF444 EZF2 ZSCAN17	NA	NA	NA	NA	NA	1	1
Q8N0Y3	3.16	0	0.039	OR4N4	NA	NA	NA	NA	NA	NA	NA
Q8N0Y5	1.93	0	0	OR8I2	NA	NA	NA	NA	NA	NA	NA
Q8N0Y7	1.18	8.66	101	PGAM4 PGAM3	NA	NA	NA	NA	NA	NA	NA
Q8N0Z2	33.33	60.62	0.285	ABRA	NA	NA	NA	NA	NA	NA	NA
Q8N0Z3	67.6	62.22	1.33	SPICE1 CCDC52 SPICE	NA	NA	NA	NA	NA	1	1
Q8N0Z6	4.54	15.22	1.47	TTC5	NA	NA	NA	NA	NA	NA	NA
Q8N0Z8	6.6	10.23	0.794	PUSL1	NA	NA	NA	NA	NA	NA	NA
Q8N0Z9	7.59	14.07	0.33	VSIG10	NA	NA	NA	NA	NA	NA	NA
Q8N100	59.86	15.78	0.122	ATOH7 ATH5 BHLHA13	NA	NA	NA	NA	NA	NA	NA
